user_id,language,proficiency
31078,eng,full_professional
31079,i̇spanyolca,limited_working
31079,eng,full_professional
31079,deu,elementary
31080,tur,native_or_bilingual
31080,eng,professional_working
31083,tur,native_or_bilingual
31083,eng,professional_working
31086,eng,professional_working
31088,eng,professional_working
31090,eng,
31091,tur,native_or_bilingual
31091,eng,full_professional
31094,tur,native_or_bilingual
31094,eng,full_professional
31095,tur,native_or_bilingual
31095,eng,professional_working
31098,tur,native_or_bilingual
31098,eng,full_professional
31099,tur,native_or_bilingual
31099,eng,professional_working
31101,eng,professional_working
31103,tur,native_or_bilingual
31103,eng,professional_working
31105,eng,professional_working
31107,tur,native_or_bilingual
31107,eng,full_professional
31107,deu,elementary
31107,çekçe,elementary
31108,eng,professional_working
31110,tur,native_or_bilingual
31110,eng,professional_working
31114,tur,native_or_bilingual
31114,eng,professional_working
31114,deu,limited_working
31115,tur,native_or_bilingual
31115,eng,limited_working
31116,eng,full_professional
31118,tur,native_or_bilingual
31118,eng,professional_working
31122,eng,native_or_bilingual
31122,i̇spanyolca,limited_working
31123,tur,native_or_bilingual
31123,eng,professional_working
31123,deu,elementary
31125,eng,professional_working
31125,ara,limited_working
31125,farsça,limited_working
31128,eng,professional_working
31128,deu,elementary
31128,tur,native_or_bilingual
31129,eng,
31130,tur,native_or_bilingual
31130,eng,professional_working
31133,tur,native_or_bilingual
31133,eng,professional_working
31133,deu,limited_working
31134,eng,native_or_bilingual
31134,rus,limited_working
31135,tur,native_or_bilingual
31135,persian,native_or_bilingual
31135,azerbaijani,native_or_bilingual
31135,eng,professional_working
31136,eng,professional_working
31138,eng,professional_working
31138,deu,limited_working
31141,tur,native_or_bilingual
31141,eng,full_professional
31141,sırpça,limited_working
31141,makedonca,professional_working
31141,slovakça,elementary
31141,arnavutça,elementary
31144,eng,professional_working
31146,tur,native_or_bilingual
31146,eng,limited_working
31147,deu,professional_working
31147,eng,professional_working
31148,eng,professional_working
31149,eng,professional_working
31149,zho,elementary
31149,tur,native_or_bilingual
31150,fra,elementary
31150,eng,professional_working
31158,eng,
31160,eng,native_or_bilingual
31160,jpn,elementary
31161,tur,
31161,eng,
31162,eng,full_professional
31162,tur,native_or_bilingual
31165,tur,native_or_bilingual
31165,eng,full_professional
31165,deu,elementary
31168,eng,full_professional
31168,deu,professional_working
31169,eng,professional_working
31169,deu,elementary
31171,eng,full_professional
31171,rus,professional_working
31173,eng,full_professional
31173,albanian,
31173,ita,full_professional
31173,deu,professional_working
31173,spa,professional_working
31173,tur,professional_working
31173,ara,limited_working
31175,eng,full_professional
31175,tur,native_or_bilingual
31176,eng,full_professional
31176,tur,native_or_bilingual
31176,deu,elementary
31178,eng,
31179,eng,professional_working
31179,deu,elementary
31179,tur,native_or_bilingual
31183,eng,
31187,tur,native_or_bilingual
31187,eng,limited_working
31191,rus,professional_working
31191,eng,full_professional
31191,deu,professional_working
31198,tur,native_or_bilingual
31198,eng,full_professional
31200,eng,
31201,deu,
31201,fra,
31201,"felemenkçe, orta (yaklaşık 1050-1350)",
31201,eng,
31202,eng,professional_working
31215,eng,professional_working
31215,deu,limited_working
31215,tur,native_or_bilingual
31216,eng,
31217,eng,full_professional
31219,tur,native_or_bilingual
31219,eng,professional_working
31219,deu,elementary
31220,eng,full_professional
31220,deu,full_professional
31220,tur,native_or_bilingual
31222,tur,native_or_bilingual
31222,eng,full_professional
31222,ita,elementary
31226,eng,professional_working
31226,tur,native_or_bilingual
31226,rus,elementary
31228,tur,native_or_bilingual
31228,eng,professional_working
31228,deu,limited_working
31229,tur,native_or_bilingual
31229,eng,professional_working
31229,deu,elementary
31233,eng,professional_working
31233,deu,limited_working
31234,eng,
31237,tur,native_or_bilingual
31237,eng,professional_working
31237,deu,elementary
31238,tur,
31238,eng,
31239,tur,native_or_bilingual
31239,eng,full_professional
31239,i̇spanyolca,limited_working
31240,eng,professional_working
31240,deu,elementary
31240,tur,native_or_bilingual
31241,eng,professional_working
31242,tur,native_or_bilingual
31242,eng,full_professional
31243,tur,native_or_bilingual
31243,eng,full_professional
31244,eng,full_professional
31244,spa,limited_working
31245,eng,
31245,oracle data integrator,full_professional
31247,tur,native_or_bilingual
31247,eng,limited_working
31248,eng,professional_working
31248,deu,elementary
31248,tur,native_or_bilingual
31249,eng,full_professional
31250,tur,native_or_bilingual
31250,eng,professional_working
31250,deu,limited_working
31250,i̇spanyolca,limited_working
31251,eng,
31252,tur,native_or_bilingual
31252,eng,full_professional
31252,i̇spanyolca,elementary
31253,tur,native_or_bilingual
31253,eng,professional_working
31255,tur,native_or_bilingual
31255,eng,professional_working
31255,deu,elementary
31258,tur,native_or_bilingual
31258,eng,full_professional
31258,deutsch,elementary
31259,eng,
31260,fra,elementary
31260,eng,professional_working
31262,eng,professional_working
31262,deu,elementary
31262,tur,native_or_bilingual
31263,eng,full_professional
31264,eng,full_professional
31267,eng,
31268,eng,full_professional
31268,rus,elementary
31268,tur,native_or_bilingual
31270,eng,
31271,eng,full_professional
31271,rus,native_or_bilingual
31271,tur,full_professional
31273,tur,native_or_bilingual
31273,eng,professional_working
31274,eng,professional_working
31275,eng,
31276,eng,
31277,tur,native_or_bilingual
31277,eng,limited_working
31279,tur,native_or_bilingual
31279,eng,professional_working
31279,fra,elementary
31281,tur,native_or_bilingual
31281,eng,professional_working
31281,deutsch,limited_working
31282,tur,
31282,eng,
31283,tur,native_or_bilingual
31283,eng,professional_working
31284,tur,native_or_bilingual
31284,eng,professional_working
31284,fra,elementary
31287,tur,native_or_bilingual
31287,eng,professional_working
31287,fra,limited_working
31287,ita,elementary
31288,eng,full_professional
31288,deu,limited_working
31289,tur,native_or_bilingual
31289,eng,limited_working
31291,deu,
31291,eng,full_professional
31292,eng,
31292,deu,
31294,eng,full_professional
31294,tur,native_or_bilingual
31295,tur,native_or_bilingual
31295,eng,professional_working
31297,tur,native_or_bilingual
31297,eng,full_professional
31299,eng,professional_working
31299,ita,limited_working
31299,tur,native_or_bilingual
31300,tur,native_or_bilingual
31300,eng,full_professional
31303,eng,
31304,tur,native_or_bilingual
31304,eng,full_professional
31305,eng,
31307,tur,
31307,eng,
31307,boşnakça,
31308,tur,
31308,eng,professional_working
31310,eng,
31311,deu,
31312,tur,
31312,eng,
31313,eng,professional_working
31313,deu,professional_working
31314,tur,native_or_bilingual
31314,eng,full_professional
31314,fra,limited_working
31314,deu,elementary
31315,tur,native_or_bilingual
31315,eng,professional_working
31317,tur,native_or_bilingual
31317,eng,limited_working
31318,eng,
31322,eng,professional_working
31324,tur,native_or_bilingual
31324,eng,full_professional
31325,tur,native_or_bilingual
31325,eng,full_professional
31325,deu,professional_working
31327,eng,full_professional
31327,deu,elementary
31328,tur,native_or_bilingual
31328,eng,professional_working
31328,deu,elementary
31329,eng,professional_working
31330,eng,
31333,eng,native_or_bilingual
31334,eng,native_or_bilingual
31334,deu,elementary
31334,ara,limited_working
31334,tur,native_or_bilingual
31335,eng,full_professional
31335,deu,professional_working
31335,tur,native_or_bilingual
31335,spa,elementary
31339,eng,full_professional
31339,tur,native_or_bilingual
31340,tur,native_or_bilingual
31340,eng,full_professional
31340,deu,elementary
31342,eng,full_professional
31342,deu,full_professional
31342,tur,native_or_bilingual
31343,tur,native_or_bilingual
31343,eng,professional_working
31344,eng,
31344,jpn,
31345,eng,full_professional
31345,tur,native_or_bilingual
31347,eng,native_or_bilingual
31347,deu,professional_working
31348,tur,
31348,eng,
31349,tur,native_or_bilingual
31349,eng,professional_working
31350,eng,full_professional
31352,tur,native_or_bilingual
31352,eng,professional_working
31355,eng,full_professional
31355,tur,native_or_bilingual
31356,eng,professional_working
31356,tur,native_or_bilingual
31359,eng,full_professional
31359,deu,limited_working
31359,swedish,elementary
31360,tur,native_or_bilingual
31360,eng,full_professional
31361,eng,full_professional
31361,tur,
31362,eng,full_professional
31362,tur,native_or_bilingual
31363,tur,native_or_bilingual
31363,eng,full_professional
31363,deu,elementary
31364,eng,professional_working
31364,tur,native_or_bilingual
31367,rus,limited_working
31367,eng,professional_working
31367,tur,native_or_bilingual
31368,eng,full_professional
31368,deutsch,elementary
31369,tur,native_or_bilingual
31369,eng,professional_working
31370,eng,full_professional
31372,eng,professional_working
31375,tur,native_or_bilingual
31375,eng,professional_working
31378,eng,
31379,eng,professional_working
31380,tur,native_or_bilingual
31380,eng,full_professional
31380,deu,elementary
31380,i̇talyanca,elementary
31384,tur,native_or_bilingual
31384,eng,full_professional
31384,deutsch,limited_working
31385,tur,native_or_bilingual
31385,eng,full_professional
31385,ita,elementary
31386,eng,
31389,eng,professional_working
31389,fra,elementary
31389,spa,elementary
31391,eng,professional_working
31391,albanian,limited_working
31392,tur,native_or_bilingual
31392,eng,full_professional
31393,eng,professional_working
31393,tur,native_or_bilingual
31394,eng,
31395,eng,native_or_bilingual
31396,eng,native_or_bilingual
31397,eng,professional_working
31399,eng,native_or_bilingual
31400,eng,
31404,tur,native_or_bilingual
31404,eng,
31404,deu,elementary
31405,eng,full_professional
31405,tur,native_or_bilingual
31406,tur,native_or_bilingual
31406,eng,full_professional
31407,eng,professional_working
31407,deu,professional_working
31409,eng,full_professional
31410,tur,native_or_bilingual
31410,eng,full_professional
31411,eng,
31412,tur,native_or_bilingual
31412,eng,professional_working
31412,deu,elementary
31413,eng,professional_working
31414,eng,professional_working
31415,eng,
31416,eng,professional_working
31416,tur,native_or_bilingual
31417,tur,native_or_bilingual
31417,ita,professional_working
31417,eng,full_professional
31419,tur,native_or_bilingual
31419,eng,full_professional
31420,eng,professional_working
31420,latin,elementary
31420,tur,native_or_bilingual
31420,javanese,full_professional
31421,eng,professional_working
31421,ara,limited_working
31421,fra,elementary
31421,tur,native_or_bilingual
31422,tur,native_or_bilingual
31422,eng,professional_working
31422,jpn,limited_working
31424,tur,native_or_bilingual
31424,eng,professional_working
31426,eng,
31426,tur,
31428,tur,native_or_bilingual
31428,eng,professional_working
31429,eng,native_or_bilingual
31429,deu,limited_working
31430,deu,elementary
31430,tur,native_or_bilingual
31432,tur,
31432,eng,
31433,tur,native_or_bilingual
31433,eng,professional_working
31436,tur,native_or_bilingual
31436,eng,professional_working
31437,tur,native_or_bilingual
31437,eng,professional_working
31437,fra,elementary
31438,eng,native_or_bilingual
31438,tur,native_or_bilingual
31441,eng,
31443,tur,
31443,eng,
31443,deu,
31444,tur,
31444,eng,professional_working
31445,eng,professional_working
31445,tur,native_or_bilingual
31446,tur,native_or_bilingual
31446,eng,native_or_bilingual
31447,eng,professional_working
31448,eng,full_professional
31448,fra,limited_working
31449,tur,native_or_bilingual
31449,eng,professional_working
31449,bulgarian,elementary
31452,eng,professional_working
31452,fra,professional_working
31452,tur,native_or_bilingual
31452,ita,elementary
31453,eng,full_professional
31453,deu,elementary
31453,i̇spanyolca,elementary
31454,eng,professional_working
31454,tur,native_or_bilingual
31455,tur,native_or_bilingual
31455,eng,professional_working
31457,eng,professional_working
31458,eng,full_professional
31458,tur,native_or_bilingual
31458,deu,elementary
31459,deu,
31460,eng,professional_working
31461,eng,professional_working
31461,tur,native_or_bilingual
31463,eng,
31463,deu,
31464,tur,native_or_bilingual
31464,eng,full_professional
31464,deu,limited_working
31465,tur,
31465,eng,
31467,eng,professional_working
31467,jpn,elementary
31467,tur,native_or_bilingual
31469,eng,
31470,eng,professional_working
31470,deu,limited_working
31474,tur,native_or_bilingual
31474,eng,professional_working
31475,eng,
31476,eng,professional_working
31476,tur,native_or_bilingual
31478,eng,
31479,eng,professional_working
31481,eng,professional_working
31481,deu,elementary
31481,tur,native_or_bilingual
31482,eng,professional_working
31482,fra,elementary
31482,tur,native_or_bilingual
31486,tur,native_or_bilingual
31486,eng,full_professional
31487,tur,native_or_bilingual
31487,eng,professional_working
31488,eng,professional_working
31488,tur,native_or_bilingual
31490,eng,full_professional
31490,rus,limited_working
31491,eng,professional_working
31491,tur,native_or_bilingual
31491,deu,elementary
