user_id,StartAfter2019,companies_worked,positions_worked,days_worked,max_days_worked,min_days_worked,avg_days_worked,total_days_worked
40692,0,1,2,1125,1125,-181,472,944
40693,0,4,4,424,424,-273,182,730
40694,0,3,3,1369,1369,-59,436,1310
40695,0,5,5,62,306,0,182,914
40696,0,3,3,395,1614,395,801,2405
40697,0,2,2,184,184,0,92,184
40698,0,3,3,90,700,90,355,1065
40700,1,1,1,-181,-181,-181,-181,-181
40701,0,4,4,152,883,-212,274,1096
40702,0,1,1,153,153,153,153,153
40703,0,1,1,944,944,944,944,944
40704,0,4,4,366,457,31,312,1249
40705,0,4,4,669,669,-181,236,944
40706,0,6,6,0,1734,0,512,3075
40707,0,2,2,427,883,427,655,1310
40708,0,2,2,335,335,-304,15,31
40709,0,3,4,153,943,153,510,2040
40710,0,2,2,1765,1765,275,1020,2040
40711,0,3,3,427,427,-212,183,549
40712,0,3,3,122,123,-31,71,214
40714,0,3,3,1158,1158,-273,426,1280
40715,0,7,7,699,1338,-304,334,2344
40716,0,4,4,395,946,-181,510,2040
40717,1,1,1,-304,-304,-304,-304,-304
40718,0,1,1,730,730,730,730,730
40719,0,2,2,397,883,397,640,1280
40720,0,3,3,92,275,92,193,579
40721,0,3,3,365,488,-304,183,549
40722,0,1,1,1492,1492,1492,1492,1492
40723,0,1,1,1918,1918,1918,1918,1918
40724,0,3,4,212,1279,-181,380,1522
40725,0,1,2,2556,2556,-120,1218,2436
40726,0,3,3,365,365,-59,193,579
40727,0,2,2,214,365,214,289,579
40728,0,2,2,640,1096,640,868,1736
40732,0,3,3,760,760,-212,314,944
40734,0,3,3,914,943,640,832,2497
40735,0,2,2,1217,1217,-334,441,883
40736,0,3,3,883,883,-181,304,914
40737,0,2,3,1277,1461,914,1217,3652
40738,0,1,1,214,214,214,214,214
40739,0,4,5,365,974,-31,475,2375
40740,0,2,3,62,2433,-120,791,2375
40743,0,4,4,456,456,92,274,1096
40744,0,1,1,1522,1522,1522,1522,1522
40746,0,2,2,396,396,-243,76,153
40747,0,1,1,184,184,184,184,184
40748,0,2,2,304,304,245,274,549
40749,0,3,3,699,699,-151,314,944
40750,0,4,4,92,123,-31,46,184
40751,1,2,2,153,153,-212,-29,-59
40752,1,1,1,-212,-212,-212,-212,-212
40755,0,1,1,214,214,214,214,214
40757,0,1,1,3136,3136,3136,3136,3136
40759,0,2,2,1096,1096,549,822,1645
40761,0,1,1,883,883,883,883,883
40762,0,1,1,2375,2375,2375,2375,2375
40763,0,6,7,700,761,-212,365,2557
40764,1,1,1,-151,-151,-151,-151,-151
40765,0,2,2,214,365,214,289,579
40766,0,2,3,914,1308,-243,659,1979
40767,0,3,4,184,853,151,411,1645
40768,0,2,2,1035,1035,610,822,1645
40769,0,2,2,2496,2497,2496,2496,4993
40770,1,1,1,-212,-212,-212,-212,-212
40771,0,1,1,334,334,334,334,334
40772,0,5,5,854,3103,59,925,4628
40773,0,4,4,334,943,61,487,1948
40775,0,2,3,1886,1886,761,1339,4018
40777,0,1,1,275,275,275,275,275
40778,0,1,2,762,762,518,640,1280
40779,0,4,4,365,488,-90,228,914
40780,0,4,4,89,304,-304,83,334
40781,0,5,5,1278,1278,-334,383,1918
40782,0,6,8,396,518,-304,163,1310
40785,0,2,2,121,121,-90,15,31
40787,0,1,1,914,914,914,914,914
40789,0,1,1,2071,2071,2071,2071,2071
40790,0,3,3,365,365,214,304,914
40791,0,1,1,1218,1218,1218,1218,1218
40792,0,4,5,731,731,92,329,1645
40793,0,4,4,397,426,153,320,1280
40795,0,2,2,92,153,92,122,245
40796,0,3,3,395,1522,-181,578,1736
40797,0,3,3,1400,1400,-181,730,2191
40798,0,5,7,1004,1004,153,487,3409
40799,0,2,4,1310,1310,486,875,3501
40800,0,5,5,1156,1827,-243,742,3713
40801,0,4,5,243,2436,-31,688,3440
40802,0,1,1,1614,1614,1614,1614,1614
40803,0,3,3,730,1430,-120,680,2040
40804,1,2,2,122,122,-273,-75,-151
40805,0,2,2,334,334,-212,61,122
40806,1,2,2,153,153,-273,-60,-120
40807,0,3,3,92,638,92,294,883
40808,0,4,4,92,243,31,137,549
40809,0,2,2,974,974,153,563,1127
40810,0,3,3,365,793,365,548,1645
40811,0,3,3,609,609,0,396,1188
40812,0,6,7,730,730,-31,291,2040
40814,0,6,6,150,671,150,360,2160
40815,0,4,5,640,1034,61,499,2497
40817,0,3,3,2068,2068,671,1258,3774
40819,0,3,3,0,5935,0,2354,7062
40820,0,1,1,487,487,487,487,487
40824,0,2,2,304,304,-151,76,153
40825,0,3,3,701,701,184,426,1280
40826,0,4,4,366,638,92,327,1310
40827,0,4,4,122,335,0,129,518
40828,0,3,3,1734,1734,61,649,1948
40829,0,6,7,2314,2314,-151,852,5966
40830,0,3,3,365,365,-304,61,184
40831,0,4,4,1003,1003,306,601,2405
40833,0,4,4,1735,1735,122,654,2618
40835,0,3,4,488,488,150,304,1218
40836,0,2,2,365,1157,365,761,1522
40837,0,5,5,912,912,-212,377,1887
40838,0,8,8,215,701,-181,205,1645
40840,0,4,4,336,546,61,281,1127
40841,0,1,1,61,61,61,61,61
40842,0,3,3,30,488,30,314,944
40844,0,3,3,609,1826,31,822,2466
40846,0,3,3,1096,1096,61,416,1249
40848,0,1,1,2071,2071,2071,2071,2071
40849,0,2,2,396,396,153,274,549
40850,0,1,1,1157,1157,1157,1157,1157
40851,0,1,1,944,944,944,944,944
40852,0,2,2,1278,1278,-273,502,1005
40853,0,3,4,365,1096,365,593,2375
40854,0,4,4,976,976,-120,418,1675
40855,0,2,2,2314,2679,2314,2496,4993
40856,0,1,1,153,153,153,153,153
40857,0,2,2,1186,1186,-59,563,1127
40858,0,1,1,549,549,549,549,549
40861,0,2,2,1887,2588,1887,2237,4475
40862,0,2,2,1430,1430,914,1172,2344
40863,0,3,3,334,4199,334,1694,5082
40864,0,2,2,972,972,-120,426,852
40866,0,4,4,853,853,-304,228,914
40868,0,1,2,1096,1096,61,578,1157
40869,0,2,2,2677,2677,610,1643,3287
40871,0,1,2,1401,1401,1065,1233,2466
40872,0,1,1,1341,1341,1341,1341,1341
40873,0,2,2,1430,1430,-120,655,1310
40874,0,1,1,730,730,730,730,730
40875,0,4,5,2738,2738,214,1120,5601
40876,0,2,2,1004,1645,1004,1324,2649
40877,0,1,2,883,883,-243,320,640
40878,0,3,3,365,396,-212,183,549
40879,0,1,1,518,518,518,518,518
40880,0,1,1,275,275,275,275,275
40881,0,1,1,184,184,184,184,184
40882,0,1,1,61,61,61,61,61
40883,0,2,2,730,730,-181,274,549
40884,0,4,5,365,608,92,335,1675
40885,0,3,3,153,2405,121,893,2679
40886,0,1,1,153,153,153,153,153
40887,0,3,5,2313,2313,0,1010,5054
40888,0,1,1,4717,4717,4717,4717,4717
40889,0,5,6,92,365,0,152,914
40890,0,2,2,365,3228,365,1796,3593
40891,0,2,2,1431,1431,1005,1218,2436
40892,0,2,4,275,3652,275,1415,5663
40893,1,1,1,-120,-120,-120,-120,-120
40894,0,1,1,153,153,153,153,153
40895,0,1,1,3440,3440,3440,3440,3440
40896,0,3,3,519,2311,519,1410,4232
40897,0,1,1,730,730,730,730,730
40898,1,1,1,-31,-31,-31,-31,-31
40899,0,1,1,640,640,640,640,640
40900,0,4,4,791,791,304,479,1918
40901,0,2,2,2342,2342,1341,1841,3683
40902,0,4,4,516,2557,153,996,3987
40903,0,9,9,1096,1096,0,510,4597
40904,0,5,5,365,1642,306,767,3836
40905,0,6,8,1827,1827,0,711,5693
40906,0,3,4,821,2039,0,852,3409
40907,0,4,4,213,1492,213,631,2526
40908,0,1,2,731,1795,731,1263,2526
40909,0,1,1,4232,4232,4232,4232,4232
40910,0,7,8,1096,1096,-334,342,2741
40911,0,1,1,1280,1280,1280,1280,1280
40912,0,7,7,486,1400,-304,360,2526
40913,0,1,1,4932,4932,4932,4932,4932
40914,0,3,3,854,1461,334,883,2649
40915,0,2,5,2008,2008,761,1381,6909
40916,0,2,2,365,549,365,457,914
40917,0,3,3,2101,2101,640,1309,3927
40918,1,1,1,-212,-212,-212,-212,-212
40919,0,1,2,3986,3986,-212,1887,3774
40920,0,3,3,1856,1856,214,1014,3044
40921,0,5,6,273,976,273,568,3409
40922,0,4,5,366,3226,-90,846,4232
40923,0,6,6,31,1126,31,512,3075
40924,0,1,2,2618,2618,2526,2572,5144
40925,0,6,9,549,975,-59,548,4932
40926,0,4,5,609,609,-273,219,1096
40927,0,5,5,1035,1857,214,840,4202
40928,0,3,3,2222,2222,334,1217,3652
40929,0,3,3,699,1645,61,801,2405
40930,0,4,7,1249,1826,0,1017,7124
40931,0,1,2,1095,1096,1095,1095,2191
40932,0,6,6,852,852,-212,340,2040
40933,0,3,3,92,1461,92,710,2132
40934,0,2,2,1218,1218,914,1066,2132
40935,0,2,4,153,2313,92,692,2771
40936,0,1,1,153,153,153,153,153
40937,0,2,5,334,489,31,322,1614
40938,0,4,5,1979,1979,214,1047,5235
40939,0,2,2,762,2344,762,1553,3106
40940,0,2,2,1765,1765,245,1005,2010
40941,0,4,4,487,944,334,525,2101
40942,0,5,6,245,853,-181,467,2802
40943,0,3,5,334,792,212,389,1948
40944,0,3,3,791,791,519,680,2040
40945,0,1,1,1492,1492,1492,1492,1492
40946,0,2,2,1065,1065,518,791,1583
40947,0,3,3,366,1492,366,923,2771
40948,0,1,4,396,1673,-151,502,2010
40949,0,2,2,365,3228,365,1796,3593
40950,0,6,6,976,1976,214,766,4597
40951,0,3,5,1249,1249,-181,542,2710
40952,0,3,5,2313,2313,0,1010,5054
40953,0,3,3,396,1280,396,791,2375
40954,0,3,3,1734,3256,1645,2211,6635
40955,0,4,5,335,2313,92,767,3836
40956,0,2,2,426,4840,426,2633,5266
40957,0,4,4,3257,3257,0,1042,4171
40958,0,4,5,365,608,92,335,1675
40959,0,3,3,153,2405,121,893,2679
40960,0,1,1,1065,1065,1065,1065,1065
40961,0,3,3,640,791,214,548,1645
40962,0,3,3,882,882,-212,497,1492
40963,0,3,4,184,1826,-212,502,2010
40964,0,5,5,517,517,-31,237,1188
40965,0,4,5,1584,1584,-212,895,4475
40966,0,5,6,669,669,-181,370,2222
40967,0,3,4,1369,1369,153,692,2771
40968,0,3,3,0,2677,0,963,2891
40969,0,1,2,762,762,518,640,1280
40970,0,3,3,761,761,-151,436,1310
40971,0,3,3,427,1703,-120,670,2010
40972,0,2,2,1277,1280,1277,1278,2557
40973,0,4,6,244,1553,153,700,4202
40974,0,5,6,335,823,92,395,2375
40975,0,3,3,365,1065,365,801,2405
40976,0,1,1,5540,5540,5540,5540,5540
40977,0,2,2,122,2588,122,1355,2710
40978,0,1,1,975,975,975,975,975
40979,0,1,1,61,61,61,61,61
40980,0,2,2,334,1492,334,913,1826
40981,0,4,4,700,2010,122,996,3987
40982,0,6,7,700,700,-304,339,2375
40983,0,3,3,365,547,365,476,1430
40984,0,2,2,1734,1734,-59,837,1675
40985,0,1,1,122,122,122,122,122
40986,0,1,3,365,1279,365,700,2101
40987,0,4,4,1369,1369,245,692,2771
40988,0,4,4,791,883,-212,510,2040
40989,0,1,2,703,703,699,701,1402
40990,0,4,5,852,1036,61,590,2953
40991,0,5,5,366,2527,92,828,4140
40992,0,8,8,457,1065,-304,441,3532
40993,0,2,2,1064,2710,1064,1887,3774
40994,0,2,3,883,1066,122,690,2071
40995,0,9,10,1310,1310,-181,350,3501
40996,0,2,2,1187,1187,31,609,1218
40997,0,2,3,396,1188,122,568,1706
40998,0,3,3,30,2861,30,1288,3866
40999,0,2,2,518,518,-334,92,184
41000,0,3,3,974,974,153,548,1645
41001,0,3,3,823,1979,426,1076,3228
41002,0,6,7,334,1004,-31,487,3409
41003,0,1,1,730,730,730,730,730
41004,0,4,4,1888,2222,-31,1042,4171
41005,0,3,3,1888,1888,153,872,2618
41006,0,2,2,1370,1370,1096,1233,2466
41007,0,2,2,1187,1187,1065,1126,2252
41008,0,3,3,1007,1614,546,1055,3167
41009,0,2,2,2221,2221,92,1156,2313
41010,0,2,2,4017,4017,1341,2679,5358
41011,0,4,5,577,1338,-181,742,3713
41012,1,1,1,-181,-181,-181,-181,-181
41013,0,6,6,699,2072,-334,837,5023
41014,0,4,4,791,976,89,525,2101
41015,0,1,1,2375,2375,2375,2375,2375
41016,0,1,1,640,640,640,640,640
41018,0,1,1,2710,2710,2710,2710,2710
41019,0,1,1,3044,3044,3044,3044,3044
41020,0,2,2,151,1310,151,730,1461
41021,0,2,4,275,3652,275,1415,5663
41022,0,2,3,2678,2678,-120,1106,3318
41023,1,1,1,-120,-120,-120,-120,-120
41024,0,5,6,92,365,0,152,914
41026,0,3,3,365,365,-243,51,153
41027,0,1,1,3136,3136,3136,3136,3136
41028,0,3,4,212,1279,-181,380,1522
41029,0,1,1,549,549,549,549,549
41030,0,1,4,1401,1401,-181,616,2466
41031,0,3,4,365,3134,365,1233,4932
41032,0,5,8,668,974,61,471,3774
41033,0,10,11,215,759,0,382,4202
41034,0,4,5,335,2313,92,767,3836
41035,0,1,2,3986,3986,-212,1887,3774
41036,0,1,1,1583,1583,1583,1583,1583
41037,0,4,5,366,3226,-90,846,4232
41038,0,3,3,366,1402,366,913,2741
41039,0,5,5,791,2010,-304,718,3593
41040,0,1,1,4232,4232,4232,4232,4232
41041,0,1,1,1614,1614,1614,1614,1614
41042,0,3,5,608,1096,122,688,3440
41043,0,5,5,2010,2010,0,554,2771
41044,0,2,2,181,181,153,167,334
41045,0,2,2,1431,1431,1005,1218,2436
41046,0,1,1,5540,5540,5540,5540,5540
41047,0,3,3,1734,3256,1645,2211,6635
41048,0,3,3,519,2311,519,1410,4232
41049,0,3,5,1461,1461,122,797,3987
41050,0,2,3,2678,2678,-120,1106,3318
41051,0,2,3,1126,1795,762,1227,3683
41052,0,2,3,2678,2678,-120,1106,3318
41053,0,3,4,821,2039,0,852,3409
41054,0,1,1,2191,2191,2191,2191,2191
41055,0,4,5,852,1036,61,590,2953
41056,0,1,2,731,1795,731,1263,2526
41057,0,3,3,395,1522,-181,578,1736
41058,0,6,6,791,976,-151,350,2101
41059,0,6,6,0,1734,0,512,3075
41060,0,2,2,395,1341,395,868,1736
41061,1,1,1,-181,-181,-181,-181,-181
41062,0,7,9,1766,3561,-243,953,8585
41063,0,2,3,273,730,-151,284,852
41064,0,3,4,579,1280,213,784,3136
41065,1,1,1,-212,-212,-212,-212,-212
41066,0,3,3,549,549,-90,183,549
41067,0,2,2,335,914,335,624,1249
41069,0,4,4,274,760,-181,289,1157
41071,0,2,2,942,942,-59,441,883
41072,0,2,2,1127,1127,334,730,1461
41073,0,2,2,396,396,-212,92,184
41074,0,3,3,457,1765,-212,670,2010
41075,0,2,2,1126,1126,1065,1095,2191
41076,0,4,4,0,608,0,380,1522
41077,0,1,1,334,334,334,334,334
41078,0,4,5,365,974,242,621,3106
41079,0,2,2,61,61,61,61,122
41080,0,2,3,184,212,-212,61,184
41081,1,1,1,-212,-212,-212,-212,-212
41082,0,6,7,335,427,31,235,1645
41083,0,4,4,1827,1827,578,1058,4232
41084,0,2,2,730,730,-181,274,549
41085,0,2,2,791,791,-212,289,579
41087,0,4,5,426,793,61,414,2071
41088,0,3,3,243,365,-212,132,396
41089,0,4,4,395,456,-334,144,579
41090,0,1,1,579,579,579,579,579
41091,0,3,3,304,1826,304,812,2436
41093,0,3,3,245,975,245,690,2071
41094,0,4,4,365,487,0,228,914
41095,0,6,6,1675,1675,-120,705,4232
41096,0,3,3,1583,1583,-304,649,1948
41097,0,4,4,334,639,-90,220,883
41098,0,2,2,759,759,306,532,1065
41099,0,5,5,336,487,-181,256,1280
41100,0,3,3,1339,1339,-273,487,1461
41101,1,1,1,0,0,0,0,0
41103,0,4,4,486,1522,-151,631,2526
41104,0,1,1,518,518,518,518,518
41105,0,1,1,275,275,275,275,275
41107,0,1,1,487,487,487,487,487
41109,0,3,3,1581,1581,-90,598,1795
41110,0,5,5,365,1430,0,475,2375
41111,0,1,2,5235,5235,0,2617,5235
41112,1,1,1,-151,-151,-151,-151,-151
41113,0,3,4,365,395,-273,129,518
41114,0,3,3,1033,1033,610,771,2313
41115,0,3,4,731,731,214,418,1675
41116,0,4,4,212,944,31,357,1430
41117,0,1,1,184,184,184,184,184
41118,0,4,4,182,881,-120,274,1096
41119,0,2,3,92,1249,92,558,1675
41120,0,5,6,1004,1918,-273,507,3044
41121,0,1,2,304,914,304,609,1218
41122,0,3,3,1096,2861,275,1410,4232
41123,0,2,3,488,671,90,416,1249
41124,0,5,6,640,850,-273,411,2466
41125,0,5,5,761,761,-151,262,1310
41126,0,3,4,28,671,0,174,699
41127,0,2,2,276,334,276,305,610
41128,0,2,2,973,1371,973,1172,2344
41129,0,4,4,1216,1341,334,814,3256
41132,0,1,1,153,153,153,153,153
41133,0,4,4,607,610,89,448,1795
41134,1,1,1,-181,-181,-181,-181,-181
41137,0,2,2,638,638,245,441,883
41138,0,1,1,1492,1492,1492,1492,1492
41139,0,3,3,976,976,-273,436,1310
41140,0,7,7,61,1461,-120,387,2710
41142,0,3,4,396,396,-31,152,610
41144,0,1,2,2556,2556,-151,1202,2405
41145,0,3,3,639,639,243,396,1188
41146,0,2,3,426,1188,426,761,2283
41147,0,7,7,212,518,-212,217,1522
41148,0,3,3,426,426,62,203,610
41149,0,3,3,761,761,-120,325,975
41150,0,3,4,365,365,-31,137,549
41151,0,3,3,365,1767,181,771,2313
41152,0,2,2,365,365,184,274,549
41153,0,4,4,669,669,0,395,1583
41154,0,3,3,427,427,153,253,761
41155,0,1,1,2771,2771,2771,2771,2771
41156,0,1,1,214,214,214,214,214
41157,0,2,3,2403,2403,-243,750,2252
41158,0,2,2,761,761,-243,259,518
41159,0,2,2,120,1341,120,730,1461
41160,1,1,1,-181,-181,-181,-181,-181
41161,0,3,4,1126,1126,-212,418,1675
41162,0,4,4,730,1126,92,593,2375
41163,0,2,3,2649,2649,122,1045,3136
41164,0,3,3,1035,1035,31,416,1249
41165,0,2,2,1522,1522,-212,655,1310
41166,0,1,1,457,457,457,457,457
41167,0,2,2,1006,2526,1006,1766,3532
41168,0,4,4,884,884,-212,327,1310
41169,0,1,1,2375,2375,2375,2375,2375
41170,0,4,4,212,699,-304,213,852
41171,0,5,5,365,396,243,335,1675
41172,0,4,5,427,427,91,280,1402
41173,0,1,1,3409,3409,3409,3409,3409
41174,0,1,1,245,245,245,245,245
41175,0,4,4,731,731,0,395,1583
41176,0,1,1,761,761,761,761,761
41177,0,1,1,914,914,914,914,914
41178,1,1,1,-273,-273,-273,-273,-273
41179,1,1,1,-243,-243,-243,-243,-243
41180,0,3,7,1216,1216,-243,626,4383
41181,0,2,2,577,577,-59,259,518
41182,1,1,1,-181,-181,-181,-181,-181
41183,0,1,1,549,549,549,549,549
41184,0,2,4,2041,2041,181,692,2771
41185,0,3,3,365,1855,365,963,2891
41186,0,2,2,1035,1035,579,807,1614
41188,0,2,2,546,546,-212,167,334
41189,0,1,1,1583,1583,1583,1583,1583
41190,0,2,4,549,731,365,593,2375
41191,0,6,6,61,639,0,218,1310
41192,1,1,1,-181,-181,-181,-181,-181
41193,0,3,3,184,607,-273,172,518
41194,1,1,1,-31,-31,-31,-31,-31
41195,0,2,2,1461,1461,122,791,1583
41196,0,4,5,915,2040,152,913,4567
41197,0,4,4,853,853,-304,228,914
41198,0,2,2,2587,2587,184,1385,2771
41199,0,5,5,518,518,334,408,2040
41201,0,2,2,1491,1491,245,868,1736
41202,0,1,3,1187,2101,852,1380,4140
41203,0,1,1,1857,1857,1857,1857,1857
41204,0,2,2,365,2040,365,1202,2405
41205,0,3,3,973,2710,153,1278,3836
41206,0,3,3,334,1736,334,1237,3713
41207,0,4,4,670,670,-90,327,1310
41208,0,4,4,1309,2008,245,981,3927
41211,0,1,1,1218,1218,1218,1218,1218
41212,0,2,2,1584,1584,791,1187,2375
41213,0,2,2,1765,2101,1765,1933,3866
41216,0,1,1,3440,3440,3440,3440,3440
41217,0,6,6,699,2072,-334,837,5023
41218,0,1,1,3440,3440,3440,3440,3440
41219,0,3,3,427,427,-243,183,549
41220,1,1,1,-120,-120,-120,-120,-120
41221,0,3,4,212,1279,-181,380,1522
41222,0,4,4,2223,2223,-181,1081,4324
41223,0,2,2,1522,1522,-181,670,1341
41224,0,5,5,365,852,-181,335,1675
41225,0,3,3,668,1431,214,771,2313
41226,0,4,4,212,823,122,380,1522
41227,1,1,1,-273,-273,-273,-273,-273
41228,0,7,9,1766,3561,-243,953,8585
41229,1,1,1,-120,-120,-120,-120,-120
41231,0,1,1,549,549,549,549,549
41232,0,4,4,365,701,122,418,1675
41233,0,2,2,457,1522,457,989,1979
41234,0,1,2,2132,2132,0,1066,2132
41235,0,3,3,153,2101,153,893,2679
41236,0,2,3,731,1341,731,1045,3136
41237,0,5,6,365,974,-31,517,3106
41238,0,2,2,1126,1126,1065,1095,2191
41239,0,2,5,365,761,365,584,2922
41240,0,2,2,335,914,335,624,1249
41241,0,4,4,0,608,0,380,1522
41242,0,3,3,1247,1614,426,1095,3287
41243,0,1,1,518,518,518,518,518
41244,0,3,3,304,1826,304,812,2436
41245,0,7,9,92,579,-304,290,2618
41246,0,3,8,427,427,-59,205,1645
41247,0,2,2,3075,3075,-304,1385,2771
41248,0,3,6,153,730,-334,274,1645
41249,0,5,5,699,2072,182,1004,5023
41250,0,3,5,822,1371,212,858,4293
41251,0,2,2,184,487,184,335,671
41252,0,5,5,457,2404,306,895,4475
41253,0,3,3,457,1065,396,639,1918
41254,0,3,4,365,1917,31,601,2405
41255,0,3,6,92,1431,92,477,2863
41256,0,4,5,122,1736,0,535,2679
41257,0,2,2,2861,2861,518,1689,3379
41258,0,4,4,396,2313,-243,624,2497
41259,0,4,4,274,700,-334,297,1188
41260,0,2,2,517,3897,517,2207,4414
41262,0,4,4,823,1402,181,784,3136
41263,0,4,4,2983,2983,-90,1225,4901
41264,0,3,3,854,854,61,426,1280
41265,0,3,6,638,638,0,380,2283
41266,0,4,5,366,1096,-304,554,2771
41267,0,1,1,122,122,122,122,122
41268,0,3,3,2496,2496,975,1542,4628
41269,0,2,3,610,1034,31,558,1675
41270,0,4,4,396,944,274,502,2010
41271,0,2,3,212,1279,31,507,1522
41272,0,4,4,701,853,516,647,2588
41273,0,7,7,0,640,0,239,1675
41274,0,4,4,366,2922,366,1400,5601
41275,0,5,5,274,2771,0,767,3836
41276,0,2,3,550,550,306,447,1341
41277,0,6,7,458,609,153,400,2802
41278,0,5,6,914,1643,0,832,4993
41279,0,3,4,334,639,184,395,1583
41280,1,1,1,-273,-273,-273,-273,-273
41281,0,4,4,1156,1156,122,578,2313
41282,0,2,3,2283,2283,-304,781,2344
41283,0,7,7,1341,1341,-243,448,3136
41284,0,1,1,1310,1310,1310,1310,1310
41285,0,6,6,1005,1096,30,654,3927
41286,0,2,2,730,730,-181,274,549
41287,0,5,5,336,395,31,256,1280
41288,0,4,5,365,1339,365,694,3471
41290,0,5,6,915,1216,122,517,3106
41291,0,4,4,92,1034,-243,418,1675
41292,0,1,1,396,396,396,396,396
41293,0,4,5,518,852,-212,329,1645
41294,0,4,5,427,427,91,280,1402
41295,0,2,2,607,607,245,426,852
41296,0,2,4,731,1614,61,784,3136
41297,0,1,2,1491,1491,914,1202,2405
41298,0,1,1,1736,1736,1736,1736,1736
41299,0,1,1,4475,4475,4475,4475,4475
41300,0,1,2,426,1188,426,807,1614
41301,0,2,2,519,2191,519,1355,2710
41302,0,2,2,365,2040,365,1202,2405
41303,0,6,6,304,944,-304,400,2405
41304,0,4,6,972,1980,61,872,5235
41305,0,4,4,153,1612,-243,411,1645
41306,0,2,2,882,882,579,730,1461
41307,0,3,3,397,3713,92,1400,4202
41308,0,3,3,1584,1584,214,791,2375
41309,0,4,5,397,2008,397,840,4202
41310,0,3,3,242,2041,-31,750,2252
41311,0,2,2,214,1522,214,868,1736
41312,0,2,2,1916,1916,1371,1643,3287
41313,0,4,4,1035,1371,761,1012,4049
41314,0,3,3,2130,2130,-151,893,2679
41315,0,3,6,792,852,31,578,3471
41316,0,4,6,1096,1096,122,669,4018
41317,0,4,4,425,730,61,365,1461
41318,1,1,1,-120,-120,-120,-120,-120
41319,0,1,1,1461,1461,1461,1461,1461
41320,0,5,6,31,911,31,395,2375
41321,0,3,3,150,365,-181,111,334
41322,0,3,3,639,639,243,396,1188
41324,0,3,3,1581,1581,-90,598,1795
41325,0,2,2,759,759,306,532,1065
41326,0,2,2,334,549,334,441,883
41328,0,3,3,427,427,-243,183,549
41329,0,4,4,668,1431,-90,578,2313
41330,0,1,2,5235,5235,0,2617,5235
41331,0,4,4,2192,2405,609,1491,5966
41332,0,7,9,1766,3561,-243,953,8585
41333,0,1,2,703,703,699,701,1402
41334,0,4,4,212,823,122,380,1522
41335,0,2,2,3014,3014,1918,2466,4932
41336,0,3,4,485,2557,485,1567,6270
41337,0,5,5,1157,1218,457,858,4293
41338,0,2,5,1918,1918,61,645,3228
41339,0,5,6,4321,4321,-334,994,5966
41340,0,3,4,1187,2130,-120,966,3866
41341,0,1,1,640,640,640,640,640
41342,0,1,1,2252,2252,2252,2252,2252
41343,0,4,4,2192,2405,609,1491,5966
41344,0,5,7,945,1127,0,548,3836
41345,0,1,1,1706,1706,1706,1706,1706
41346,0,3,6,153,730,-334,274,1645
41347,0,2,2,1522,1522,-181,670,1341
41348,0,1,6,92,183,-334,15,92
41349,0,7,9,1766,3561,-243,953,8585
41350,0,3,4,731,1645,-304,784,3136
41351,0,3,4,731,1645,-304,784,3136
41352,0,9,9,1096,1096,0,510,4597
41353,0,2,2,7915,7915,-31,3942,7884
41354,0,1,1,1065,1065,1065,1065,1065
41356,0,1,1,122,122,122,122,122
41357,0,2,2,2435,2435,1583,2009,4018
41358,0,4,4,730,1614,-31,593,2375
41359,1,1,1,-212,-212,-212,-212,-212
41362,0,1,1,365,365,365,365,365
41363,0,2,2,1249,1249,61,655,1310
41364,0,2,2,457,457,-304,76,153
41365,0,4,4,365,365,0,220,883
41366,0,1,1,153,153,153,153,153
41367,0,2,3,3714,3714,-304,1370,4110
41368,0,4,4,273,487,-212,197,791
41369,0,2,4,396,396,-151,190,761
41370,0,2,2,365,365,-181,92,184
41371,1,1,1,-212,-212,-212,-212,-212
41372,0,1,1,518,518,518,518,518
41373,0,3,3,638,638,-120,294,883
41374,0,2,2,823,823,487,655,1310
41375,0,2,3,92,549,92,274,822
41377,0,3,4,365,515,-181,236,944
41378,0,3,3,181,181,92,121,365
41379,0,4,4,366,608,-59,312,1249
41380,0,2,2,1096,1096,214,655,1310
41381,0,3,5,365,730,184,402,2010
41382,0,4,4,1280,1280,-151,411,1645
41383,0,3,3,334,1431,334,1025,3075
41384,0,3,3,305,640,305,426,1280
41385,1,1,1,-151,-151,-151,-151,-151
41386,0,2,2,2161,2161,610,1385,2771
41387,0,2,2,396,396,-212,92,184
41388,0,2,2,946,946,334,640,1280
41389,0,3,3,273,457,-243,162,487
41390,0,4,4,395,518,-181,236,944
41391,0,5,5,395,1706,-304,408,2040
41392,0,2,3,396,396,122,243,730
41393,0,2,3,577,1096,214,629,1887
41394,0,9,9,669,669,-243,267,2405
41395,0,1,1,852,852,852,852,852
41396,0,2,2,335,335,-151,92,184
41397,0,4,5,395,396,-151,188,944
41398,0,1,3,1918,1918,-181,781,2344
41399,0,2,2,580,580,-31,274,549
41400,0,2,2,1369,1369,-151,609,1218
41401,0,6,6,61,1339,61,583,3501
41402,0,5,6,823,823,61,512,3075
41403,0,2,2,365,365,153,259,518
41404,1,1,1,-304,-304,-304,-304,-304
41405,0,3,3,2345,2345,334,1014,3044
41406,0,3,3,1430,1430,0,558,1675
41407,0,4,5,850,850,-90,432,2160
41408,0,2,3,517,1553,517,872,2618
41409,0,2,2,669,669,-120,274,549
